date,SPY,SHY,TLT,GLD,BTC-USD,IBIT
2010-01-05,84.5923080444336,65.1165771484375,55.42646026611328,109.69999694824219,,
2010-01-06,84.65184783935547,65.12437438964844,54.68452835083008,111.51000213623047,,
2010-01-07,85.00921630859375,65.1087417602539,54.77649688720703,110.81999969482422,,
2010-01-08,85.29209899902344,65.17133331298828,54.75192642211914,111.37000274658203,,
2010-01-11,85.41120910644531,65.20265197753906,54.45147705078125,112.8499984741211,,
2010-01-12,84.61466217041016,65.25748443603516,55.38351821899414,110.48999786376953,,
2010-01-13,85.32930755615234,65.20265197753906,54.73970413208008,111.54000091552734,,
2010-01-14,85.56010437011719,65.26528930664062,55.50618362426758,112.02999877929688,,
2010-01-15,84.59976196289062,65.3200454711914,55.84956359863281,110.86000061035156,,
2010-01-19,85.65689849853516,65.33578491210938,55.69013214111328,111.5199966430664,,
2010-01-20,84.78585052490234,65.33578491210938,56.25425720214844,108.94000244140625,,
2010-01-21,83.15552520751953,65.39054870605469,56.5118408203125,107.37000274658203,,
2010-01-22,81.30182647705078,65.44529724121094,56.413719177246094,107.16999816894531,,
2010-01-25,81.71868133544922,65.39054870605469,56.15617752075195,107.4800033569336,,
2010-01-26,81.37628173828125,65.39836120605469,56.174583435058594,107.55999755859375,,
2010-01-27,81.76337432861328,65.37484741210938,56.14390182495117,106.52999877929688,,
2010-01-28,80.82537078857422,65.40621948242188,56.113250732421875,106.4800033569336,,
2010-01-29,79.94691467285156,65.4688720703125,56.60380554199219,105.95999908447266,,
2010-02-01,81.19015502929688,65.44059753417969,56.089942932128906,108.3499984741211,,
2010-02-02,82.1728286743164,65.44847869873047,56.24997329711914,109.12999725341797,,
2010-02-03,81.76337432861328,65.4014663696289,55.59766387939453,108.69999694824219,,
2010-02-04,79.23966979980469,65.4955062866211,56.47768783569336,104.37000274658203,,
2010-02-05,79.40349578857422,65.59737396240234,56.600765228271484,104.68000030517578,,
2010-02-08,78.83026123046875,65.55037689208984,56.6745719909668,104.04000091552734,,
2010-02-09,79.82038116455078,65.48773193359375,56.10846710205078,105.41000366210938,,
2010-02-10,79.66402435302734,65.41716003417969,55.573081970214844,105.12000274658203,,
2010-02-11,80.497802734375,65.44059753417969,55.27153396606445,107.12999725341797,,
2010-02-12,80.43084716796875,65.4955062866211,55.499237060546875,107.04000091552734,,
2010-02-16,81.69638061523438,65.50334930419922,55.60381317138672,109.62000274658203,,
2010-02-17,82.08350372314453,65.44847869873047,54.97001266479492,109.25,,
2010-02-18,82.56739807128906,65.4093017578125,54.74846649169922,109.9800033569336,,
2010-02-19,82.73857116699219,65.38574981689453,55.04388427734375,109.47000122070312,,
2010-02-22,82.75347900390625,65.4093017578125,54.816165924072266,109.06999969482422,,
2010-02-23,81.74849700927734,65.4641342163086,55.6715202331543,107.88999938964844,,
2010-02-24,82.5003890991211,65.4955062866211,55.8068962097168,107.36000061035156,,
2010-02-25,82.38874816894531,65.55037689208984,56.120723724365234,108.30999755859375,,
2010-02-26,82.44081115722656,65.57389831542969,56.40996170043945,109.43000030517578,,
2010-03-01,83.29696655273438,65.5621337890625,56.3852653503418,109.43000030517578,,
2010-03-02,83.52772521972656,65.5621337890625,56.311214447021484,111.0199966430664,,
2010-03-03,83.6021957397461,65.55425262451172,56.16923141479492,111.62999725341797,,
2010-03-04,83.85529327392578,65.5307388305664,56.46552276611328,110.83000183105469,,
2010-03-05,85.05389404296875,65.47579956054688,55.724754333496094,110.80999755859375,,
2010-03-08,85.06879425048828,65.4444808959961,55.434627532958984,109.87999725341797,,
2010-03-09,85.21021270751953,65.49147033691406,55.44695281982422,109.72000122070312,,
2010-03-10,85.5898666381836,65.47579956054688,55.3049430847168,108.47000122070312,,
2010-03-11,85.94721984863281,65.39738464355469,55.508689880371094,108.5999984741211,,
2010-03-12,85.95465850830078,65.4051742553711,55.854393005371094,107.94999694824219,,
2010-03-15,85.97702026367188,65.42876434326172,55.780338287353516,108.36000061035156,,
2010-03-16,86.6618881225586,65.4444808959961,56.22476577758789,110.4000015258789,,
2010-03-17,87.17555236816406,65.46012878417969,56.46552276611328,109.58999633789062,,
2010-03-18,87.13091278076172,65.42089080810547,56.28030014038086,110.33999633789062,,
2010-03-19,86.68987274169922,65.37386322021484,56.33587646484375,108.27999877929688,,
2010-03-22,87.1533432006836,65.39738464355469,56.39760208129883,107.75,,
2010-03-23,87.76629638671875,65.37386322021484,56.132171630859375,108.31999969482422,,
2010-03-24,87.3402099609375,65.27184295654297,55.107425689697266,106.30000305175781,,
2010-03-25,87.19816589355469,65.2954330444336,54.755558013916016,106.77999877929688,,
2010-03-26,87.1458511352539,65.33463287353516,54.90989303588867,108.58999633789062,,
2010-03-29,87.69900512695312,65.36602783203125,54.69999313354492,108.75,,
2010-03-30,87.75880432128906,65.35030364990234,54.87284851074219,107.97000122070312,,
2010-03-31,87.45980072021484,65.39738464355469,55.249393463134766,108.94999694824219,,
2010-04-01,88.05781555175781,65.37381744384766,55.114315032958984,110.26000213623047,,
2010-04-05,88.77543640136719,65.19320678710938,54.19734573364258,110.88999938964844,,
2010-04-06,88.9847412109375,65.24038696289062,54.28404998779297,111.02999877929688,,
2010-04-07,88.4764175415039,65.34239959716797,54.97806167602539,112.48999786376953,,
2010-04-08,88.78290557861328,65.32676696777344,55.002803802490234,112.6500015258789,,
2010-04-09,89.3659896850586,65.34239959716797,55.132957458496094,113.63999938964844,,
2010-04-12,89.50801086425781,65.37381744384766,55.42414474487305,113.01000213623047,,
2010-04-13,89.57527923583984,65.35816192626953,55.603797912597656,112.69000244140625,,
2010-04-14,90.59191131591797,65.35816192626953,55.21347427368164,113.02999877929688,,
2010-04-15,90.66670227050781,65.40520477294922,55.275455474853516,113.6500015258789,,
2010-04-16,89.22396850585938,65.50733184814453,55.678199768066406,111.23999786376953,,
2010-04-19,89.56034088134766,65.44451141357422,55.54189682006836,111.1500015258789,,
2010-04-20,90.36019134521484,65.45232391357422,55.74013137817383,111.45999908447266,,
2010-04-21,90.19571685791016,65.460205078125,56.19865417480469,112.30999755859375,,
2010-04-22,90.46485137939453,65.41307067871094,56.03135299682617,111.83999633789062,,
